user_id,total_orders,avg_days_between_orders,max_order_number,churn
107814,31,8.2333333333333325,31,0
157961,31,8.2333333333333325,31,0
195178,31,8.2333333333333343,31,0
127968,31,8.2666666666666657,31,0
100626,31,8.2666666666666675,31,0
68169,31,8.2999999999999989,31,1
141412,31,8.2999999999999989,31,1
110315,31,8.3,31,0
188037,31,8.3,31,0
117997,31,8.3,31,0
100482,31,8.3,31,0
185737,31,8.3333333333333321,31,0
17178,31,8.3333333333333339,31,0
25775,31,8.3333333333333339,31,0
113977,31,8.3333333333333339,31,0
194705,31,8.3333333333333339,31,0
200754,31,8.3666666666666636,31,0
197466,31,8.3666666666666654,31,0
171568,31,8.3666666666666654,31,0
76203,31,8.3666666666666671,31,0
201418,31,8.3666666666666671,31,1
31761,31,8.4,31,0
132037,31,8.4,31,0
23164,31,8.4,31,1
140222,31,8.4,31,0
194485,31,8.4000000000000021,31,0
92131,31,8.4333333333333318,31,1
18083,31,8.4333333333333318,31,0
142424,31,8.4333333333333318,31,0
65116,31,8.4333333333333336,31,0
195343,31,8.4666666666666668,31,0
32146,31,8.4666666666666668,31,1
136505,31,8.4666666666666668,31,1
57560,31,8.5,31,1
199072,31,8.5000000000000018,31,0
108175,31,8.5000000000000018,31,1
25343,31,8.5000000000000036,31,1
133751,31,8.5333333333333332,31,0
181862,31,8.5333333333333332,31,1
22698,31,8.5333333333333332,31,0
87434,31,8.533333333333335,31,0
6608,31,8.5666666666666664,31,0
5939,31,8.6,31,0
35247,31,8.6,31,0
1830,31,8.6,31,0
188444,31,8.63333333333333,31,0
118105,31,8.6333333333333311,31,0
172653,31,8.6333333333333329,31,0
90629,31,8.6333333333333329,31,0
39943,31,8.6333333333333329,31,1
72162,31,8.6333333333333346,31,0
118470,31,8.6333333333333364,31,0
68968,31,8.6666666666666661,31,0
89730,31,8.6666666666666661,31,0
104882,31,8.6666666666666679,31,0
12674,31,8.6666666666666679,31,0
40028,31,8.7,31,0
149087,31,8.7,31,0
7827,31,8.7,31,0
167833,31,8.7000000000000011,31,0
168191,31,8.7000000000000028,31,0
13204,31,8.7333333333333325,31,0
175162,31,8.7333333333333325,31,1
98935,31,8.7333333333333325,31,1
55777,31,8.7333333333333325,31,0
180752,31,8.7333333333333343,31,0
47596,31,8.7666666666666639,31,0
145238,31,8.7666666666666657,31,0
38900,31,8.7666666666666657,31,1
184800,31,8.7666666666666657,31,0
67514,31,8.7666666666666657,31,0
169819,31,8.7666666666666675,31,0
179540,31,8.7999999999999989,31,0
60859,31,8.8,31,0
192180,31,8.8,31,0
28201,31,8.8333333333333321,31,0
18396,31,8.8333333333333339,31,0
39591,31,8.8666666666666636,31,1
95838,31,8.8666666666666654,31,0
97169,31,8.8666666666666654,31,0
173802,31,8.8666666666666671,31,0
35670,31,8.8666666666666671,31,0
113359,31,8.8666666666666671,31,0
22831,31,8.8666666666666671,31,0
160990,31,8.8666666666666689,31,1
95185,31,8.8999999999999986,31,0
128266,31,8.8999999999999986,31,0
175932,31,8.9,31,0
62732,31,8.9,31,1
167943,31,8.9,31,0
158497,31,8.9,31,0
191763,31,8.9000000000000021,31,1
196105,31,8.9000000000000021,31,0
131046,31,8.9000000000000021,31,0
171439,31,8.9333333333333318,31,1
166583,31,8.9333333333333318,31,0
18061,31,8.9333333333333318,31,0
83122,31,8.9333333333333336,31,1
131070,31,8.9333333333333336,31,1
149706,31,8.9333333333333336,31,0
201106,31,8.9333333333333353,31,0
111538,31,8.9666666666666668,31,0
121337,31,8.9666666666666668,31,0
71531,31,8.9666666666666668,31,0
158643,31,8.9666666666666668,31,0
147706,31,8.9666666666666668,31,0
141592,31,8.9666666666666686,31,1
178874,31,8.96666666666667,31,0
179816,31,8.9999999999999982,31,1
110452,31,8.9999999999999982,31,1
169150,31,9.0,31,1
39425,31,9.0,31,1
34693,31,9.0333333333333332,31,0
95905,31,9.0333333333333332,31,0
204390,31,9.033333333333335,31,0
151597,31,9.0666666666666664,31,0
80157,31,9.0666666666666682,31,0
45453,31,9.0666666666666682,31,1
19383,31,9.0666666666666682,31,0
119251,31,9.0999999999999979,31,0
152510,31,9.1,31,0
66687,31,9.1,31,0
124074,31,9.1,31,0
196526,31,9.1,31,0
41843,31,9.1,31,1
168607,31,9.1000000000000014,31,0
189828,31,9.1000000000000014,31,0
168958,31,9.1000000000000014,31,0
132244,31,9.1000000000000014,31,0
156344,31,9.1000000000000032,31,0
167826,31,9.1333333333333311,31,0
19687,31,9.1333333333333311,31,0
152548,31,9.1333333333333346,31,0
66975,31,9.1333333333333346,31,0
76869,31,9.1333333333333346,31,0
106008,31,9.1666666666666661,31,0
182513,31,9.1666666666666661,31,0
67439,31,9.1666666666666679,31,0
1280,31,9.1666666666666679,31,0
74785,31,9.16666666666667,31,0
3544,31,9.1999999999999975,31,0
138272,31,9.2,31,0
100249,31,9.2000000000000011,31,1
140510,31,9.23333333333333,31,0
127216,31,9.2333333333333325,31,1
194351,31,9.2333333333333325,31,0
22312,31,9.2666666666666657,31,1
197703,31,9.2666666666666675,31,0
4699,31,9.2999999999999989,31,0
59851,31,9.2999999999999989,31,0
43511,31,9.2999999999999989,31,0
55079,31,9.2999999999999989,31,1
123098,31,9.2999999999999989,31,0
15412,31,9.3,31,0
182638,31,9.3,31,0
35228,31,9.3333333333333321,31,0
108681,31,9.3333333333333321,31,1
185380,31,9.3333333333333321,31,1
193562,31,9.3333333333333321,31,1
657,31,9.3333333333333339,31,0
92681,31,9.3333333333333339,31,0
193706,31,9.3333333333333339,31,1
166030,31,9.3333333333333339,31,0
57856,31,9.3333333333333339,31,1
73439,31,9.3333333333333339,31,0
113912,31,9.3333333333333339,31,1
53794,31,9.3333333333333357,31,0
13813,31,9.3333333333333357,31,1
178914,31,9.3666666666666654,31,1
160812,31,9.3666666666666671,31,0
54962,31,9.3666666666666671,31,0
68239,31,9.3666666666666671,31,0
117203,31,9.3999999999999968,31,0
85339,31,9.3999999999999986,31,0
22722,31,9.3999999999999986,31,0
63833,31,9.3999999999999986,31,0
196615,31,9.3999999999999986,31,1
159372,31,9.4,31,0
108839,31,9.4,31,0
68910,31,9.4,31,0
114260,31,9.4000000000000021,31,0
34425,31,9.4000000000000021,31,0
84380,31,9.4333333333333318,31,0
6986,31,9.4333333333333318,31,0
86303,31,9.4333333333333318,31,0
107636,31,9.4333333333333336,31,1
86978,31,9.4333333333333336,31,0
58158,31,9.466666666666665,31,1
64225,31,9.466666666666665,31,0
131933,31,9.4666666666666668,31,0
166292,31,9.4666666666666668,31,1
42899,31,9.4666666666666686,31,1
160568,31,9.4666666666666686,31,0
51522,31,9.4999999999999964,31,0
120157,31,9.5,31,0
184830,31,9.5,31,0
71723,31,9.5,31,0
94798,31,9.5,31,1
202844,31,9.5,31,0
8273,31,9.5,31,1
44058,31,9.5000000000000018,31,0
40593,31,9.5000000000000036,31,1
165687,31,9.5333333333333332,31,0
182686,31,9.5333333333333332,31,0
199970,31,9.5333333333333332,31,0
73887,31,9.5333333333333332,31,0
34445,31,9.5333333333333332,31,0
67071,31,9.533333333333335,31,0
163533,31,9.533333333333335,31,1
88241,31,9.5666666666666647,31,0
9514,31,9.5666666666666682,31,1
129966,31,9.5666666666666682,31,0
29657,31,9.6,31,0
69615,31,9.6,31,1
136198,31,9.6,31,0
112445,31,9.6,31,0
47441,31,9.6000000000000014,31,0
197978,31,9.6000000000000014,31,0
174829,31,9.6000000000000014,31,0
70751,31,9.6000000000000014,31,1
183170,31,9.6333333333333311,31,1
193730,31,9.6333333333333311,31,1
144320,31,9.6333333333333329,31,0
151965,31,9.6333333333333346,31,0
159546,31,9.6333333333333364,31,0
35298,31,9.6666666666666643,31,0
180912,31,9.6666666666666661,31,1
170527,31,9.6666666666666661,31,0
103807,31,9.6666666666666679,31,1
26539,31,9.66666666666667,31,0
153444,31,9.66666666666667,31,0
203917,31,9.6999999999999957,31,0
17932,31,9.6999999999999975,31,0
7075,31,9.7,31,1
165298,31,9.7,31,0
47892,31,9.7,31,0
55936,31,9.7,31,0
79509,31,9.7,31,1
51862,31,9.7000000000000028,31,0
90421,31,9.733333333333329,31,0
105353,31,9.73333333333333,31,0
24302,31,9.7333333333333325,31,0
281,31,9.7333333333333325,31,0
124321,31,9.7333333333333343,31,0
4527,31,9.7666666666666639,31,0
606,31,9.7666666666666657,31,0
171982,31,9.7666666666666657,31,0
14232,31,9.7666666666666657,31,1
114456,31,9.7666666666666657,31,0
31159,31,9.7666666666666657,31,0
67946,31,9.7666666666666657,31,0
129685,31,9.7666666666666675,31,0
156161,31,9.7666666666666675,31,0
188666,31,9.7666666666666675,31,0
58149,31,9.7666666666666675,31,1
112013,31,9.7666666666666675,31,0
194505,31,9.7666666666666675,31,1
84833,31,9.7999999999999972,31,1
173735,31,9.7999999999999989,31,0
2701,31,9.8,31,0
88195,31,9.8,31,0
169434,31,9.8000000000000025,31,1
82968,31,9.8333333333333321,31,1
153465,31,9.8333333333333321,31,0
199118,31,9.8333333333333321,31,1
112254,31,9.8333333333333357,31,0
186465,31,9.8666666666666671,31,0
100834,31,9.8666666666666671,31,0
108314,31,9.8666666666666689,31,0
49166,31,9.8666666666666689,31,0
172776,31,9.8999999999999986,31,0
28386,31,9.8999999999999986,31,1
13845,31,9.8999999999999986,31,1
2827,31,9.8999999999999986,31,0
20329,31,9.8999999999999986,31,0
11056,31,9.9,31,0
145255,31,9.9,31,0
116864,31,9.9,31,0
202681,31,9.9,31,0
14632,31,9.9,31,0
56521,31,9.9000000000000021,31,0
20263,31,9.9333333333333318,31,0
858,31,9.9333333333333318,31,0
111248,31,9.9333333333333336,31,0
9798,31,9.9333333333333336,31,0
200021,31,9.9333333333333336,31,1
3733,31,9.9333333333333353,31,0
183574,31,9.9333333333333353,31,0
186437,31,9.9333333333333353,31,1
157500,31,9.966666666666665,31,0
38030,31,9.9666666666666668,31,0
46397,31,9.9666666666666668,31,0
40941,31,9.9666666666666668,31,1
60821,31,9.9666666666666668,31,0
118107,31,9.9666666666666686,31,0
47312,31,9.9666666666666686,31,0
133125,31,9.9999999999999982,31,1
148618,31,10.0,31,0
185293,31,10.0,31,0
199382,31,10.0,31,0
121273,31,10.0,31,0
103675,31,10.000000000000002,31,0
115985,31,10.000000000000002,31,0
56080,31,10.033333333333331,31,0
53392,31,10.033333333333331,31,0
190412,31,10.033333333333333,31,0
15647,31,10.033333333333333,31,0
80130,31,10.033333333333333,31,1
203411,31,10.033333333333333,31,0
168688,31,10.033333333333333,31,1
51523,31,10.033333333333333,31,0
62253,31,10.033333333333335,31,1
144333,31,10.033333333333335,31,0
155590,31,10.066666666666666,31,0
17435,31,10.066666666666666,31,0
26299,31,10.066666666666666,31,0
84339,31,10.066666666666666,31,0
170246,31,10.066666666666668,31,0
95187,31,10.066666666666668,31,1
110037,31,10.099999999999998,31,0
106130,31,10.099999999999998,31,1
187683,31,10.099999999999998,31,1
28414,31,10.1,31,1
62629,31,10.1,31,1
100252,31,10.1,31,0
47919,31,10.1,31,0
95812,31,10.100000000000001,31,0
94882,31,10.100000000000001,31,0
2242,31,10.100000000000001,31,1
100243,31,10.100000000000001,31,0
91256,31,10.100000000000003,31,1
40982,31,10.133333333333331,31,0
190693,31,10.133333333333331,31,0
46004,31,10.133333333333331,31,0
133740,31,10.133333333333331,31,0
76170,31,10.133333333333333,31,1
147697,31,10.133333333333333,31,1
150666,31,10.133333333333333,31,0
151310,31,10.133333333333335,31,0
52300,31,10.166666666666664,31,0
9095,31,10.166666666666666,31,1
114704,31,10.166666666666666,31,0
198253,31,10.166666666666666,31,0
193372,31,10.166666666666666,31,0
22053,31,10.166666666666668,31,1
35908,31,10.166666666666668,31,0
60873,31,10.166666666666668,31,1
113666,31,10.166666666666668,31,0
2501,31,10.16666666666667,31,0
77118,31,10.199999999999998,31,0
107264,31,10.199999999999998,31,0
179114,31,10.2,31,0
101305,31,10.200000000000001,31,1
41233,31,10.200000000000001,31,1
49086,31,10.200000000000001,31,1
107166,31,10.200000000000001,31,0
171686,31,10.200000000000001,31,0
56110,31,10.200000000000003,31,1
85300,31,10.200000000000003,31,0
123724,31,10.233333333333331,31,0
1382,31,10.233333333333333,31,0
181480,31,10.233333333333333,31,0
88081,31,10.233333333333334,31,0
41662,31,10.233333333333334,31,0
36269,31,10.233333333333334,31,0
46059,31,10.233333333333336,31,0
95956,31,10.233333333333336,31,0
8903,31,10.233333333333336,31,1
135382,31,10.266666666666664,31,1
21951,31,10.266666666666666,31,0
61164,31,10.266666666666666,31,0
44161,31,10.266666666666666,31,0
2362,31,10.266666666666666,31,1
101841,31,10.266666666666666,31,0
56240,31,10.266666666666667,31,0
151033,31,10.266666666666667,31,0
66559,31,10.266666666666667,31,1
47488,31,10.266666666666667,31,0
80417,31,10.266666666666669,31,1
162023,31,10.299999999999997,31,0
26774,31,10.299999999999999,31,0
38164,31,10.299999999999999,31,0
59967,31,10.299999999999999,31,1
32066,31,10.299999999999999,31,0
12135,31,10.3,31,0
195051,31,10.3,31,0
82050,31,10.3,31,0
92748,31,10.3,31,0
20700,31,10.3,31,1
170099,31,10.300000000000002,31,0
30465,31,10.300000000000002,31,0
60982,31,10.33333333333333,31,1
82301,31,10.333333333333332,31,0
180026,31,10.333333333333332,31,0
183278,31,10.333333333333332,31,0
9746,31,10.333333333333332,31,1
100770,31,10.333333333333332,31,1
2917,31,10.333333333333334,31,1
88394,31,10.333333333333334,31,0
154059,31,10.333333333333334,31,0
107418,31,10.333333333333334,31,0
27853,31,10.333333333333334,31,1
96188,31,10.366666666666664,31,0
151014,31,10.366666666666665,31,1
47147,31,10.366666666666665,31,0
2019,31,10.366666666666665,31,0
120854,31,10.366666666666665,31,1
157006,31,10.366666666666665,31,0
196322,31,10.366666666666665,31,1
8144,31,10.366666666666667,31,1
57128,31,10.366666666666667,31,0
139972,31,10.366666666666667,31,0
70306,31,10.366666666666667,31,0
175289,31,10.366666666666669,31,0
205478,31,10.399999999999999,31,0
75009,31,10.399999999999999,31,0
82732,31,10.399999999999999,31,0
41125,31,10.4,31,0
60203,31,10.400000000000002,31,1
139766,31,10.400000000000004,31,0
74393,31,10.433333333333332,31,0
193330,31,10.433333333333332,31,1
163866,31,10.433333333333332,31,1
2868,31,10.433333333333334,31,0
77019,31,10.433333333333334,31,0
183735,31,10.433333333333334,31,0
33663,31,10.433333333333334,31,1
201210,31,10.433333333333334,31,0
116830,31,10.433333333333335,31,0
176422,31,10.433333333333335,31,0
195288,31,10.433333333333335,31,0
124158,31,10.466666666666665,31,0
170223,31,10.466666666666665,31,0
170457,31,10.466666666666665,31,0
32035,31,10.466666666666665,31,0
135777,31,10.466666666666665,31,0
119109,31,10.466666666666665,31,0
42932,31,10.466666666666665,31,1
109125,31,10.466666666666665,31,0
58110,31,10.466666666666665,31,1
48816,31,10.466666666666667,31,0
204082,31,10.466666666666667,31,0
132440,31,10.466666666666667,31,0
2489,31,10.466666666666667,31,0
45739,31,10.466666666666667,31,0
41099,31,10.466666666666669,31,0
7069,31,10.466666666666669,31,0
183257,31,10.466666666666669,31,0
176044,31,10.466666666666669,31,1
46252,31,10.466666666666669,31,0
151276,31,10.499999999999998,31,0
185332,31,10.5,31,1
71598,31,10.5,31,1
84160,31,10.5,31,0
202856,31,10.500000000000002,31,1
5381,31,10.500000000000002,31,0
43154,31,10.500000000000002,31,0
2779,31,10.500000000000002,31,0
79421,31,10.500000000000005,31,0
189653,31,10.533333333333331,31,0
153270,31,10.533333333333331,31,0
205563,31,10.533333333333331,31,0
50002,31,10.533333333333331,31,1
132208,31,10.533333333333333,31,0
11157,31,10.533333333333333,31,1
63633,31,10.533333333333333,31,1
45779,31,10.533333333333335,31,1
126314,31,10.533333333333335,31,0
164867,31,10.533333333333335,31,0
16446,31,10.533333333333335,31,0
198099,31,10.533333333333335,31,0
161681,31,10.566666666666665,31,0
91159,31,10.566666666666665,31,0
5258,31,10.566666666666666,31,0
43349,31,10.566666666666666,31,0
38132,31,10.566666666666666,31,1
174191,31,10.566666666666666,31,1
140496,31,10.566666666666666,31,0
143518,31,10.566666666666668,31,0
95191,31,10.566666666666668,31,0
29936,31,10.56666666666667,31,1
16515,31,10.56666666666667,31,0
148415,31,10.599999999999998,31,1
118013,31,10.6,31,0
170295,31,10.600000000000001,31,0
123522,31,10.600000000000001,31,0
137429,31,10.600000000000001,31,0
125592,31,10.600000000000001,31,0
146630,31,10.633333333333331,31,0
161033,31,10.633333333333331,31,0
10210,31,10.633333333333333,31,0
60725,31,10.633333333333333,31,0
92955,31,10.633333333333335,31,0
179610,31,10.633333333333335,31,0
133148,31,10.633333333333335,31,0
23853,31,10.633333333333336,31,0
103843,31,10.666666666666664,31,0
53622,31,10.666666666666666,31,1
148967,31,10.666666666666666,31,0
197104,31,10.666666666666666,31,1
200913,31,10.666666666666666,31,0
12090,31,10.666666666666666,31,0
68554,31,10.666666666666668,31,0
159117,31,10.666666666666668,31,0
168488,31,10.666666666666668,31,1
78614,31,10.66666666666667,31,1
182782,31,10.66666666666667,31,0
125948,31,10.66666666666667,31,0
12074,31,10.699999999999998,31,0
156155,31,10.7,31,0
183616,31,10.7,31,1
132240,31,10.7,31,0
102809,31,10.7,31,0
47129,31,10.7,31,0
106356,31,10.7,31,1
198438,31,10.7,31,1
111593,31,10.700000000000001,31,0
45268,31,10.700000000000001,31,1
43162,31,10.700000000000001,31,0
84290,31,10.700000000000001,31,0
111447,31,10.700000000000001,31,0
114685,31,10.700000000000001,31,0
122800,31,10.700000000000003,31,0
21075,31,10.733333333333331,31,0
110131,31,10.733333333333331,31,0
60793,31,10.733333333333333,31,1
166058,31,10.733333333333333,31,1
138962,31,10.733333333333334,31,0
163248,31,10.733333333333334,31,1
56565,31,10.733333333333336,31,0
1838,31,10.733333333333336,31,0
46640,31,10.766666666666666,31,0
35909,31,10.766666666666666,31,1
63294,31,10.766666666666666,31,0
83253,31,10.766666666666666,31,0
183927,31,10.766666666666666,31,0
177478,31,10.766666666666666,31,1
2947,31,10.766666666666666,31,0
188196,31,10.766666666666666,31,0
92197,31,10.766666666666667,31,0
141195,31,10.766666666666667,31,0
192128,31,10.766666666666667,31,0
159329,31,10.766666666666667,31,0
158927,31,10.766666666666667,31,0
76954,31,10.766666666666667,31,0
84716,31,10.766666666666667,31,0
21203,31,10.766666666666669,31,0
139257,31,10.766666666666669,31,0
167232,31,10.799999999999997,31,0
113796,31,10.799999999999999,31,0
95701,31,10.799999999999999,31,1
174149,31,10.799999999999999,31,0
184054,31,10.799999999999999,31,1
163010,31,10.8,31,0
141340,31,10.800000000000002,31,1
128241,31,10.800000000000002,31,0
112508,31,10.800000000000002,31,0
50335,31,10.800000000000004,31,0
127341,31,10.83333333333333,31,1
196978,31,10.833333333333332,31,0
154085,31,10.833333333333332,31,1
8551,31,10.833333333333332,31,0
139527,31,10.833333333333332,31,0
92397,31,10.833333333333332,31,0
198264,31,10.833333333333332,31,0
34067,31,10.833333333333334,31,0
66420,31,10.833333333333334,31,1
82948,31,10.833333333333334,31,0
165841,31,10.833333333333334,31,0
96623,31,10.833333333333334,31,1
169862,31,10.833333333333336,31,1
126281,31,10.866666666666665,31,0
85012,31,10.866666666666665,31,0
167365,31,10.866666666666665,31,1
43335,31,10.866666666666665,31,1
29467,31,10.866666666666667,31,1
72065,31,10.866666666666667,31,0
153567,31,10.866666666666669,31,0
39743,31,10.866666666666669,31,0
35240,31,10.866666666666669,31,0
132919,31,10.866666666666669,31,0
44628,31,10.866666666666669,31,1
114029,31,10.866666666666671,31,1
109675,31,10.899999999999999,31,0
152399,31,10.899999999999999,31,0
140848,31,10.899999999999999,31,0
21364,31,10.899999999999999,31,0
161010,31,10.899999999999999,31,0
95577,31,10.899999999999999,31,0
89392,31,10.899999999999999,31,1
62558,31,10.899999999999999,31,0
33927,31,10.899999999999999,31,0
200840,31,10.900000000000002,31,0
78364,31,10.900000000000002,31,0
142066,31,10.900000000000004,31,0
40637,31,10.933333333333332,31,1
78057,31,10.933333333333332,31,0
200413,31,10.933333333333332,31,0
203786,31,10.933333333333334,31,0
145784,31,10.933333333333334,31,0
66911,31,10.933333333333334,31,1
72241,31,10.933333333333334,31,1
147551,31,10.933333333333334,31,1
62834,31,10.933333333333335,31,0
54670,31,10.933333333333335,31,0
116335,31,10.933333333333335,31,0
127731,31,10.933333333333337,31,1
184323,31,10.966666666666665,31,1
152534,31,10.966666666666665,31,0
191878,31,10.966666666666667,31,0
122433,31,10.966666666666667,31,0
91422,31,10.966666666666667,31,1
20766,31,10.966666666666667,31,1
24682,31,10.966666666666667,31,0
169570,31,10.966666666666667,31,1
199796,31,10.966666666666667,31,0
46936,31,10.966666666666667,31,0
149184,31,10.966666666666669,31,0
71085,31,10.966666666666669,31,1
43022,31,10.966666666666669,31,0
55088,31,10.966666666666669,31,0
45070,31,10.96666666666667,31,1
201077,31,10.999999999999996,31,0
92994,31,10.999999999999998,31,1
135173,31,11.0,31,0
32043,31,11.0,31,0
27948,31,11.0,31,0
176144,31,11.0,31,0
14980,31,11.0,31,0
25937,31,11.0,31,0
110746,31,11.000000000000002,31,0
10873,31,11.000000000000002,31,0
167071,31,11.000000000000004,31,0
84157,31,11.033333333333331,31,0
113659,31,11.033333333333331,31,0
86093,31,11.033333333333333,31,0
81456,31,11.033333333333333,31,0
76117,31,11.033333333333333,31,0
27682,31,11.033333333333333,31,1
66362,31,11.033333333333333,31,0
9530,31,11.033333333333335,31,0
111270,31,11.033333333333335,31,0
183827,31,11.033333333333335,31,0
111079,31,11.066666666666661,31,1
8180,31,11.066666666666665,31,1
125462,31,11.066666666666666,31,0
52805,31,11.066666666666666,31,0
136202,31,11.066666666666666,31,0
41255,31,11.066666666666666,31,1
157637,31,11.066666666666666,31,0
174275,31,11.066666666666666,31,0
56670,31,11.066666666666666,31,0
40772,31,11.066666666666666,31,1
179692,31,11.066666666666668,31,1
89657,31,11.066666666666668,31,0
2041,31,11.099999999999998,31,1
42568,31,11.099999999999998,31,1
93190,31,11.099999999999998,31,0
122582,31,11.1,31,0
44688,31,11.1,31,0
162040,31,11.100000000000001,31,0
44031,31,11.100000000000001,31,0
145197,31,11.100000000000001,31,0
165289,31,11.100000000000001,31,1
90751,31,11.100000000000003,31,1
124534,31,11.133333333333329,31,0
63916,31,11.133333333333331,31,0
191450,31,11.133333333333331,31,0
78895,31,11.133333333333333,31,0
39347,31,11.133333333333333,31,0
81181,31,11.133333333333333,31,0
108816,31,11.133333333333333,31,0
149143,31,11.133333333333333,31,1
202229,31,11.133333333333333,31,0
16922,31,11.133333333333333,31,1
81788,31,11.133333333333333,31,0
66759,31,11.133333333333333,31,0
118514,31,11.133333333333335,31,0
187015,31,11.133333333333335,31,0
111024,31,11.133333333333335,31,0
204951,31,11.133333333333335,31,1
167406,31,11.133333333333335,31,1
204979,31,11.133333333333336,31,0
175770,31,11.166666666666664,31,0
51664,31,11.166666666666664,31,0
126004,31,11.166666666666664,31,1
122989,31,11.166666666666666,31,0
6064,31,11.166666666666666,31,1
133455,31,11.166666666666666,31,0
23347,31,11.166666666666666,31,0
34713,31,11.166666666666668,31,0
87841,31,11.166666666666668,31,1
11605,31,11.166666666666668,31,0
34283,31,11.166666666666668,31,0
145429,31,11.166666666666668,31,0
50545,31,11.166666666666668,31,1
72360,31,11.199999999999998,31,0
13980,31,11.199999999999998,31,1
80226,31,11.199999999999998,31,0
102237,31,11.2,31,0
173907,31,11.2,31,0
27360,31,11.2,31,1
174680,31,11.200000000000001,31,1
11866,31,11.200000000000001,31,0
118842,31,11.200000000000001,31,1
70545,31,11.200000000000003,31,0
107179,31,11.200000000000003,31,0
91837,31,11.233333333333333,31,1
8492,31,11.233333333333333,31,0
172600,31,11.233333333333333,31,0
115766,31,11.233333333333333,31,0
122853,31,11.233333333333333,31,0
55169,31,11.233333333333333,31,1
91650,31,11.233333333333333,31,0
158093,31,11.233333333333333,31,0
39723,31,11.233333333333334,31,0
192725,31,11.266666666666666,31,0
150469,31,11.266666666666667,31,0
70797,31,11.266666666666667,31,0
43276,31,11.266666666666667,31,1
176497,31,11.266666666666667,31,0
21949,31,11.266666666666667,31,1
107703,31,11.266666666666669,31,0
200778,31,11.266666666666669,31,0
68413,31,11.266666666666669,31,0
76209,31,11.266666666666669,31,0
71561,31,11.266666666666669,31,0
80644,31,11.299999999999999,31,0
193719,31,11.299999999999999,31,0
4697,31,11.299999999999999,31,0
109906,31,11.299999999999999,31,0
61012,31,11.299999999999999,31,0
174358,31,11.299999999999999,31,0
71194,31,11.299999999999999,31,1
123607,31,11.299999999999999,31,0
95350,31,11.3,31,0
159710,31,11.3,31,0
104566,31,11.3,31,0
47478,31,11.3,31,0
30930,31,11.3,31,1
33598,31,11.3,31,0
87782,31,11.300000000000002,31,0
48915,31,11.300000000000002,31,0
9825,31,11.300000000000004,31,1
53259,31,11.33333333333333,31,1
32858,31,11.33333333333333,31,0
117049,31,11.33333333333333,31,1
83102,31,11.333333333333332,31,1
201741,31,11.333333333333334,31,1
119538,31,11.333333333333334,31,0
22139,31,11.333333333333334,31,0
194671,31,11.333333333333334,31,1
7636,31,11.333333333333336,31,0
152187,31,11.333333333333336,31,0
41790,31,11.366666666666665,31,0
120718,31,11.366666666666665,31,0
17908,31,11.366666666666665,31,0
185092,31,11.366666666666665,31,1
6085,31,11.366666666666665,31,0
184017,31,11.366666666666665,31,0
27245,31,11.366666666666665,31,0
93000,31,11.366666666666667,31,0
129824,31,11.366666666666667,31,0
87715,31,11.366666666666667,31,0
18901,31,11.366666666666669,31,0
20636,31,11.366666666666669,31,0
103659,31,11.366666666666669,31,1
66934,31,11.399999999999997,31,0
50143,31,11.399999999999997,31,1
70708,31,11.399999999999997,31,1
149828,31,11.399999999999997,31,1
205655,31,11.399999999999997,31,1
174489,31,11.399999999999997,31,1
130560,31,11.399999999999999,31,0
125918,31,11.399999999999999,31,1
176783,31,11.399999999999999,31,1
54805,31,11.399999999999999,31,1
69252,31,11.399999999999999,31,1
38455,31,11.399999999999999,31,0
9929,31,11.399999999999999,31,0
171903,31,11.399999999999999,31,0
146433,31,11.4,31,0
23424,31,11.4,31,0
120521,31,11.4,31,1
16802,31,11.4,31,1
114028,31,11.4,31,0
199448,31,11.400000000000002,31,0
23074,31,11.400000000000002,31,1
105182,31,11.400000000000002,31,0
106699,31,11.400000000000002,31,1
39642,31,11.43333333333333,31,0
148317,31,11.433333333333332,31,0
106027,31,11.433333333333332,31,0
151168,31,11.433333333333332,31,0
132035,31,11.433333333333332,31,0
57358,31,11.433333333333332,31,0
197945,31,11.433333333333332,31,0
163383,31,11.433333333333332,31,1
197291,31,11.433333333333332,31,1
23442,31,11.433333333333334,31,1
101406,31,11.433333333333334,31,0
137818,31,11.433333333333334,31,0
30696,31,11.433333333333334,31,0
205794,31,11.433333333333334,31,0
171138,31,11.433333333333334,31,0
107122,31,11.433333333333334,31,1
25301,31,11.433333333333334,31,0
126317,31,11.433333333333334,31,0
189430,31,11.433333333333334,31,1
198023,31,11.433333333333335,31,1
188528,31,11.433333333333335,31,0
104374,31,11.433333333333335,31,1
144387,31,11.466666666666665,31,1
170415,31,11.466666666666665,31,0
45287,31,11.466666666666665,31,1
69138,31,11.466666666666665,31,0
103510,31,11.466666666666665,31,1
108019,31,11.466666666666667,31,0
105172,31,11.466666666666667,31,1
155136,31,11.466666666666667,31,0
162279,31,11.466666666666667,31,0
60707,31,11.466666666666667,31,1
84875,31,11.466666666666667,31,0
115180,31,11.466666666666667,31,0
36239,31,11.466666666666667,31,0
131481,31,11.466666666666667,31,0
187854,31,11.466666666666667,31,0
9752,31,11.466666666666667,31,1
171335,31,11.466666666666669,31,1
150584,31,11.466666666666669,31,0
37016,31,11.466666666666669,31,0
141928,31,11.466666666666669,31,0
114189,31,11.499999999999996,31,0
